hash,buyer,seller 
3cwsoMUBYzWkbjL5wf7jwhw5TUZxVadU6qS2pYW94KRN2vzwR34KhSi89H9uSirZDh22M4ULmoZ9TEfHqct2ic9p,EFXpxLE6TWuuj9iWMvkYLotEa2BwqoKhxQcFsxG51WKV,BdWAmHLizBaTGtBVGmq52korCDErFUwyxnUdBHLfopGq,15.25
5Vn3rsr4JT1oPy11UeK8TZQoZhBtsM4vayhdyxNdLdAr4jK9GGqk82d2VrKk9DL6jTU2YaBcp3ZWzUV2ndTXNA4t,reqtza3qQaG9nAmm5frfb3TMwhs9JcteAoeBdDP4hjt,12UZbmxFr1VGe8Fs2Ncw3iA6DT5PadTTxovQSDqarWze,18.99
MgBuKXZ6nR1nEjPrvZxKJJjVD7wpKDJ8AWYNrXYNxixtgTXk1fdxrNSz41o8Thxe6PKs9Xfs8KjN2BmVA9dBxQ1,2buAdf4a5uPuvSgB9CreFRPtrBz9QMumSC9FnQB9AxE3,GpUU9dmv3rXhMXYxi391iyQM9sRPhkPfqoXxNZCcb6KT,27.4
5xw6A9srdBTDqR14sAaRPMMPZD5tyGwqJWigtPsJGKTn3gYqo7NxWUpaHD5551YB7aLFQAMM6SUbRwk7Jf7myprD,Gm8QV6YoyeycPmra3NXYQ5ZqwoHwenx5CxMftMeonP4n,hcyJbirKtfifhdsJaVwCgUWjC4kecH9nz8gTb2ea9FF,16.402044279
2YfXxir7qcdLxj7iZ4Efy4LG9dHzZhkbvERNfAN3CPF6dFhELmiv65J7mkhRc1aDqwzCUtd6K4uYnu8t9ET2Woiv,hcyJbirKtfifhdsJaVwCgUWjC4kecH9nz8gTb2ea9FF,2tWpE5K6ZuUHQY5vWn8neT5EQVuCUdbC3hhyjJEHUHRm,16.3
4ZGQEzQzE5nCybkPY1t7DBVdvuTULXyvdUfVZGojjUzqZ5dDcNLVU1cBN4UzUJLN2hVEZnAMSrVsHDHSX8SzrZ9V,2tWpE5K6ZuUHQY5vWn8neT5EQVuCUdbC3hhyjJEHUHRm,BxQeVw6Zuj2CmtUJNrJB6HZDDK9ctrNJEodwHkemesVi,19.99
4coNLtsXRxtc6NPXTnaQSnwqyMyghAC2X5EfCM6rHT3gbxFhFfiz3ZCbaghbcG1gPM1kHhcG1tpTRVKrzATCuADw,5qJovqiG1j8tdq5S42Jvcx5hG4AT35PN57TPXiGSKiiM,9Q4FBoxkDeEcA5eYMizsrSCxb4jkYtNXssjB6SxrgtKw,30
3VV6hKzoTTCM1pUSyydfFSYkuon6dmidRgfe4mA5HAkWXTqYeR7HEhxA9fd55DFrFJCV7EcZqsgo9Fky6xU91xjp,D3EJqCZRFcD2gG2eFHLNVMQPPcWeqbov5HoU7VTbZgVQ,9DdCv7gsdo1TDpuT6bCLrEMeYE1pQTa5UesYkMvSmiyY,21.5
2QdHngsYF7b3F2wZw7vSz1g65pe33sskXgRxWpynKaqCxcqJf7pr7a4nSzFvfsw5K8ip1HFKKLTGiaEXRWX56dgS,BtDhi2L1RfYTiDWbNhevpxfNVR7nK1z7iGEWXVGR1TKi,8YCX9o63bgmVgpd3QyotKGaiNKdduk6Kvc4LzdKZfv3p,20
5XMto6URmcA8jbijAhUSyCVbhVGDTuoNnH7bDbKhHBYwZ97KSLrpWxL2W9YBVwUuoQEMCtcTqRUiKRpdjHGeRT5G,8YCX9o63bgmVgpd3QyotKGaiNKdduk6Kvc4LzdKZfv3p,C43uBpNaiYECvBdUuUEXqtddCBFdmG8zpkiq8HwwZQBN,28.969
4E6EB6MT5KKp2YjwnVEGxg16hCBYxQx32rceNN6JePtrYcR6uQRBNxwAeuiDQWBNjr4YmZszYk63mERXL15dckw9,C43uBpNaiYECvBdUuUEXqtddCBFdmG8zpkiq8HwwZQBN,EkTJCWGRTGed4ehb8cFMGqHPLWwPqr1b4aBEWZGKzwPf,19
339v2v2CcVZaJSUXquLmybkkRoC76tAnCw1rWyUcbZ3JuDUXp8RVja9rzLgCCszzcpTwLSiKLwcEU1z5Xgw8Kr2n,6pCs22raxzxVRqTehg46bVP3dopJ38XZQCS2zbKPKC45,3rM2UFp2dbitaao9g51P5bVY5ayoFEgsD7PEgDBqpnyA,15.5
2YwRmfvefbwhH8AZA5DyhQhH6kRLGiRRS261HqBGioPeYRds2rmexxK7G7RoN8e1D6XGw1MSwcCtTW1X1kg2X5Gp,4DZ8iK4EZHt8o86Ro43d1rtfbf5atrctKwXd9YHxDeqA,4h4YvfVhzzRZJr4JGoiwYXHJnEguQ6uLEBj94ceoBERq,17.4
SNKjhKZuhbXYtYJxB4kEGmRBH7SY1xSEvCsBdH13fms1BcAHiGNvT2a4S7PVPqd7HtYyKRcvoKbiXh6PCKDNgeg,4h4YvfVhzzRZJr4JGoiwYXHJnEguQ6uLEBj94ceoBERq,CQUTdvx2e9xnsgabMvJ2CEnXFeZ54C5NqZjCtCgpfkKP,21.50204428
2okU8aLzD7cp4JkCWDLfUsGveuGHzcKq7MCfooJmR4Dk7AnyTwF9hi8Z61j3mjnrqjSp7XYywdMQpGwgrUW1LGjJ,4rmdUeeZgnNh5v9VVP7TcbUQJ8P5xsu9TVjvi86XBq2a,4GPY1XfJkRKA8cRro7qvRryHKBW2EDWXphr1UnaQ1FBX,23
5ejdWMZrZxsT9tASX1oz4CqXPaD3EMDueHJXq6c3kJHn7VEDgYkc5Dxi8cjrZWsWdRPNQugB1ZjzT3E4haMF23JY,4GPY1XfJkRKA8cRro7qvRryHKBW2EDWXphr1UnaQ1FBX,GEM47S3HWZrMbKBUGcn9McoCeb399cT5HMu9Ub5JPrdA,19
2oXzzQXpg6dZjbxXteLAktuJhDEzFAGYfbSmGTNEWn75VGaYH6xkX3ABjcQ269rZeHrJ9UrvqLHpQJJeVycwevt5,Ez2U27TRScksd6q7xoVgX44gX9HAjviN2cdKAL3cFBFE,GpUU9dmv3rXhMXYxi391iyQM9sRPhkPfqoXxNZCcb6KT,17.8
66Q69wEvgWdXRso8A5bHpc7zteXWwfNTnMprVKWnWwKHrzTh4GQTDevRDfYfrAxD3xe3BhDBqJc1LryxFPMAah8L,BDgNHRsdSwTJyU3oxLTwM4SZb1mjSDYPD1F9uEMK7rNp,6e2X4gH4sNmWSLuL3Pg7PdgURvdCNPDgdLY2MGLbe2AZ,19.9
4QMHy6jEVcY6yd6dxZ4aATLGtNYaBrW45jdpZptAMNXwtqZFbhUHKt8Q9XGF1GcFnS7gEpSz8u8o5kAdNEjhgiCr,56qax33so4vMMTB8rbpXGywTpSvAo1RrwaUSZJX1w4Vk,2VCD5Y8R58HkxHyk7ecX4PVgkqsjBiLBBwxcZtnm2gAY,23.99
5MvkHTPkRhuYrfRo9YNRjznh6rLxXyGQt7Xq7SFJdgmx9P69fRm2J2PoWbMNQ26krtcxCjB9pk9Tk44AAAYePHJN,E3otgZNiAJj44vpqJjhKu2mqQaEFgtVbrUWXg6GZj2LU,Ha5EMByhaBy2ZE74qDN8f5jn3jXni9cgZnXLBbBsLeF,13.9
5kYB8DTw4EL6zUsgT5AGa69o5rjbCXaYMGK7Z8zjscMnftjbgHdfqw31C4F4H4yqStZ2hitNHGBNmn9VZ8Gxm9R9,BDgNHRsdSwTJyU3oxLTwM4SZb1mjSDYPD1F9uEMK7rNp,Cb7H5e4aE5H1zKCxYTywkfq1aQ7BqcgpTuHjvRQGDK5j,21.99
PScBCRXCqWHtut7FkcDdwEuKGPnJvBGM7JNyasy4MM91m9hzfP1LQPbHpDyd1C4xoVj3Svo5RpJkPJaKNWbCJo4,HKdntsJLeJKZKmD5JYFFUDTUC22QrtrTa1Co4Ja4yLbd,95BsbKdcCWWjEA2p7VfkJ1SaNaWepYZSAceLKWBymP7y,11
2tnygHeTaU5ftSJZRUJpQGqrXXKQdV4T8F6JSkSptFC3PhAYXHL5wd4ZTEohBMaXVYhfyTnS2B8bSuSmUN3JbCmX,3ocdWpP8NZ7sQmMu1KUL532m9LwzN1CQRBMkSqAQeeea,78q3RGAhjqaQkUwAUeiY288hwpLCUTmbfho48aoLKzaC,19.44
5o9id8pbV8bJgzPUZ8JQks5vbLk5MFhe2D8ycfNzDBUXNCoPqozd2RqVSHhkc8Q6LHBqoA5M3BKXva3oViezZ7hm,78q3RGAhjqaQkUwAUeiY288hwpLCUTmbfho48aoLKzaC,666kNU5cT11Fx7QQ87yDCxDPDuWkknKLFPcasQg49arj,10.25666
5MKawQjtevjXywWkF1kXnFHaoFFnvFom8PHpCWvvGLssiAVgan2wuvNeiazwpkYxz8JwkpopCDPTAetjnBvtqwjT,3ocdWpP8NZ7sQmMu1KUL532m9LwzN1CQRBMkSqAQeeea,9VNU2VbQGZnAvo7EsnzhZ2Q7XUBdNytxDCXGkNAaUSkn,15
4VprysBdqSa2DtyFVM5Jp5XcmSJo1WQxKXSWy1fn8NahHPzZ1iSbKvMUyNrd25QcuX1okcT26PAvd47JFXcicDT8,EgGLAmMBrgFzDE83FaBi1zQUJD73he8UQexo6uzFdDT4,H2KgH7dxWdqFjwG8Qh6jpnhrqE8J1zUDa1mabYQ9hB3D,12.48
4sebJZ7kR5CyKyqDAAr1RT7pmimfmvKvbJ5W6eCmRLG59vaS4D5JWt15iqTWWcGQLp6BPNf9L6AsSEYGL3zswbvE,H2KgH7dxWdqFjwG8Qh6jpnhrqE8J1zUDa1mabYQ9hB3D,tXbpAHyLZBzv5CFyS6imrefUKcnjxtTF5E8spJTDz7C,9.4
4ZHSeiMB2Msjp65ThMwLBHhFcgkod6911NDXah94YmSBV68sUAqXz8uHuni2Jp3F32KotwxSwjaNfhQz4ZbMKKp4,C8juJsU1wxepGZ2nXX5EaMkFz3gzBmUKv3brKwevaz2L,E3uMHUu6jtQNMEwzfMdgYgS3LiaDqPLZAvkrUquqU88J,29
53ffgZmCt4McaWE2ZJsv5U358KyQHphaYssXUsyESymvtoCQUVn5F3hAG4Sx31CgvZFFzuoLf8rBkNKpYs1owe3E,E3uMHUu6jtQNMEwzfMdgYgS3LiaDqPLZAvkrUquqU88J,A6YoN8adbKqBfFKDnFJvoWN7hufgNjjEqbXrfnENKAxj,12.569
2roH2mDyKhbvuG4eYcvkNwPsJsS7RrqPysaedztWjkcAB3LbR67rqwxt1vzD8maH6i9DfCQNaSpARnNmRE8XviBz,A6YoN8adbKqBfFKDnFJvoWN7hufgNjjEqbXrfnENKAxj,4gaHoAdwjgMrmsfguJe6DASJ5CzXYpiUMWX9srtQZjRv,8.2
3CV4BwcPLJ5v5VEnym4ZT2U5bf8p9AQcGWTxDVtq2Cc8Js9kQZdwa5z3T2P9YQF3Hg54ZxRtqEJA6wq7WDuHEEvi,AssstxALEXqWHZCKxtURec6FXw4f3VXYxBZZ5MybKNX9,B81eUKp5nukGsu51ZRabcwfRE18rTNwradGwurpcNo6p,46
2HpLq5rVQAEe8FNPiFUoRkdWGK6pMJumwGyVoQPxWRj2WLiAf2fjDuXeKXBKXoCtpDyHRQ6PzAsaWfZGygxBEYXH,EPmBRVZxv2Fsy41R1tmgdDCUmCWWMhm9roFN4dFmZehX,EUW6bLBcu8Mz2woNADUod3y1NZLT5fwLzHJSuiDp7a21,23.8
4bU715AR3nsVYhHU8Ccc4rzuvs1MyY4zHAAeik1D2Yh4cUXzFyd65vn9xfrTMRrjt3Hz8cEJjnMxoUX8iyNHSGQm,EUW6bLBcu8Mz2woNADUod3y1NZLT5fwLzHJSuiDp7a21,FWeWZS3DU4FoXUAZcoAJ5umqD4opMuM5u8eh5etsVGkA,21.89204428
EP8K2ZndP6KvwFUaUCyhmSGgpJeNEmv1NFEp2EEWMTuAN3AsGhYXx1GUvmNboYpnugt7bdwQqBoDD65g8V44L9k,FWeWZS3DU4FoXUAZcoAJ5umqD4opMuM5u8eh5etsVGkA,A2QeWQ6PYKKKBoSXCFe7nDgHbgQKu51zCBjjzD8BLtsp,21
3xpjzqzrHnYzRaPEE8tAQzid6o4DarvPYWhRKfTgjad4CZBE6Wm7FYtBgZB684s9a8gijDKqkkPGtoZnuww74anL,GEttqD4tAHNdfUYNnqjNja2ney1ML51ZwnNP5ASpqmmf,Gs2ynvtfNKrWc43fjK5RsSMrDtsJSEG9DK5LVC9Ab66t,20
5tFnk7eBu8A9MH1HsTCWLwU79KssWYKYXHK7aubfo1akSxtUeVfNdBmnq9AfnycMR9fztwti8sMwBpvQADw6fFsw,Gs2ynvtfNKrWc43fjK5RsSMrDtsJSEG9DK5LVC9Ab66t,34UdNpnp9PzGJExeksM7j37NuVh3bDbij8AHjnhBGadg,32.9
3jCKquahHUWHGWLZByXujb13qkUqddaFdBKXM7FgfnSsGf7PfKTmEfo4NeXuHJAdjkQ8RaPvPEVyZiUyCXtrq3dj,34UdNpnp9PzGJExeksM7j37NuVh3bDbij8AHjnhBGadg,8EUovwwBJAJLGdnBmpKGkb7zpNhif8HpAMzw7EWmSJvA,25
3NuRJhrPiMPd8tJTugfaxSpMGvnB1egPojm6iGCAAZxQZ5AnVHZCxtZEThAnojPjsmGdjcDfaECnf4go3BxR1jfX,8EUovwwBJAJLGdnBmpKGkb7zpNhif8HpAMzw7EWmSJvA,G9uX2n3xcz3dcpFSLs23tUTYbVBN3kLiF3FHhkvhjg2Y,12.5
4uNjESrnmDTuqVxGrYNva2XS2bMUFkrmXLHda1CLhK8vYWmjzyKbE53N6eZZtZ4hPu8DtxcakYqgEYbYPYLoi5CK,G9uX2n3xcz3dcpFSLs23tUTYbVBN3kLiF3FHhkvhjg2Y,5Ekh5zUvwFykxw8Web6LurgQA8K79AS7ZpjzdMzWqQHF,9.2
42VvxKMMafExLeC8oM86ZB3Jp4wST6GKLMAQnkxCuWsPzkxoVDMgHKYvySunhg2aQ1ccAUMa35zFa9S37LkGXfeD,HJp1vt6MaHQ96drXhUBoqXCQr3vA6pnjR3xBZXSysPN4,984F8rudg32vuCDdKWnR24VtoeCQmpXmPdJgj99BVgtm,0.00203928
k9egTVSqy7T8MsCZftNubZP629dzYsHmm4YibuB1g2opAsJV4392FtSDX55bwgz28izs2W82CULDJwjwnEcsrHZ,2PSnj7b9iJrgtFQtXGuWSXwmhLThzKCZydXaEybS9i4L,52LwwwaTG6AxBgs2UhF2KUZ6CngK1PiSRyKUpqRCroEU,30
28DV1vickkLdTshCxdtxfjGpRi9t5PjhXKFLGAtWmJcuoShBBrfh7M9mdtD4N95xe53WDTZVVjTAeuK94V8BpFdK,6QXUQmZtKS619XEeoVASAxGyYc23qJ3sgaLiXCMNAjPq,3N5wVPWUi3yhdk7jQNMQ1uTKB9gW154YJpTMhygHH982,22.99
zogzWnAEif8oqoq1jNkJzTd4Yg2zdMKJGmU3dtRENryBF4r4ikCXbjW4jmAPJs59W3T3MQTFtPCJTadrrHYcYC5,3N5wVPWUi3yhdk7jQNMQ1uTKB9gW154YJpTMhygHH982,EVxaeQ42218Jy34XcoonaVN8g8wixjwSuTc8JuekJMLi,18.00204428
VGuKdj2Bd6ocuCofVjydp6g7LDg2hjtiEmehn4yJFGyhGsn5ciwh2YTwV6rNmH8iztLxMSP97LbUEwvuN4aykAA,EVxaeQ42218Jy34XcoonaVN8g8wixjwSuTc8JuekJMLi,5UBiv17A3vDiU5LuyvZznC6votZSCU5wL3vdneAKc4RY,15.39204428
3SPjDT2w5qYTLjtk5v1gckkQpECdFhSQr55mdUdE48Nd9QBHR9htKWuGb7BktGDr9gtuGCiqiDVkEFJyaNnCkwPq,8xcp9qLMLwdU8exfqRRckRT9D4chtDUQqpbXwxzyGLUH,5R2ry1tX8FTM27u5ChahmpHadK1pUd8KsGmPd19scR2t,23
5JfPfMhWAF8hUQ5QWgy2pzzJL66SFNPqzwXVRGnJe6oAVX9m6iyWRD2aZCpieiCXsaYk7h9CdF75RZ9XipA7kTwm,3SE8uTDXR2mhaPr58QW57obWZKWLWTyFTRZu4cezFPoB,D3CxZoShow3NNrAiYxSnwVgw3Vhue6wcKSazqjz2q1TX,17.79204428
2tdofz4BUjGgCfEatcUmY3sRrQDaYHh4QN9UKPShXWfHkqdk7Y1CQ7sArX7Qoj2R1XnEDkNLBev3WTayQz5zYhWm,D3CxZoShow3NNrAiYxSnwVgw3Vhue6wcKSazqjz2q1TX,AdjD1B3usZRPSzLPFvuXwZvwC2KTGouAnNf9xjYkjtxY,18
3ABL1Cj2gHRbrM9WcMipubgaK9uyMHrhQtrkWLU2C1RtrKyFykvTdeqPcJnmGn5qua98tSQrhaMF45HFXCpxLJh8,AdjD1B3usZRPSzLPFvuXwZvwC2KTGouAnNf9xjYkjtxY,8jzanCF2GAx2bdEEBt2Cb2DrHuAUk6tTKKn5dmWNoXFK,13.2
2WhyhqwgnGTcRfpyuN9jDQah4HXkYytW1PXWVsj668ELYub9DmEUqE3c7AZ9mEe6gKzDydEyfAACAsXVsUkJD7p1,FvPyYx8riGPQoDkuB93hPQz2eefWpVMzD5aR32ZP4a1m,FXJjwMUtpoDcxtRwA2qRQegkpEqsrmXYU4KbXhDfL3xM,23
3XLyuS5eF8Dn8X8BRjTTBCmpWW2LyHfARaJAsWvykDoq8HAbD2VuYn87peAQs3keHoNPBTLh8NygegWztK56AUED,FXJjwMUtpoDcxtRwA2qRQegkpEqsrmXYU4KbXhDfL3xM,8TeymQz7HoxvgW7aV4jJNdyGvZLCiKP2DQM6Ug4kDzBB,11.44
4LrhRhMowYDz9mAFxXUmpLpmS1Y28aNr7f3kbFwUYLwuLNjPU5EZSSZSv6YS51ekK1zEej4PkgchfZob1kGxUhWD,8TeymQz7HoxvgW7aV4jJNdyGvZLCiKP2DQM6Ug4kDzBB,2vqCDPWeubrKZFcCySuCd7pvbvsaq3RHgW541iBoPMys,5.4
3xpQTqhpvnCaGdw2nRmet9gad5ysrQRnGGcVmCNiA5p6VQqmqGVoDYCkrWHAgqFhNCLWmdP8jxSWRxvxwDb6xJiu,4tYdsA6LvbDkQPsFQmTEUJHg2vuMSdzw7mAZzsWQPV69,KnU5B4ESG7tnphnHjMFda6ZDWun1FkJM1hbzZQ2c8oK,26
3VpukrV11KqkWGX3iitwJ839evmbTJunfSirvo4HMNftzU1ca4uvAVAhoeTUwLDUZe7qqQVno3t2MjU3NCAD1v9i,KnU5B4ESG7tnphnHjMFda6ZDWun1FkJM1hbzZQ2c8oK,2QStbPERoAc5RH8uM39Y4MDSKJ16DUczsPuRf2ytWXFA,11.1
Xr1b2NWxLDMuZo5NuFrAVGHL1PQqZD51932M7mMeDXZyrAdEeKQiT7fAcxkjHd5Uywbg9JgxFvJwy3oUNFdyyMU,78fUNLmXqEkxnhYj7HxE4HoqQtwtFuB3hPyR5tCACNXk,Dmosz2coK3nAsJsbkmP5qCEJWHHitxPnhkJrsWpKndJH,11
2sxrMte8Ev9EoA65XVijBNwc47oJ2RqTRshrjaBFf5Sd6iJsF3ZEatVFTztBBNyTejgDFgBaAMQtvcQUy3gZc93b,Bv795xxrENrRaJFCTGDV63BpUcqvjd6hiFahXzfnGDcg,M1gdPFG16bAiNNkE8zwP42EafgKsaMwvYtSqxnkegeF,13.5
2AXEWHfY3Xd33LkDXTfeVpuquTMnNuwkdGfGKxMRyX8SxVzLASseRoKHKwbgozixHYbYVVpKD7M8aookFAuqRxSU,M1gdPFG16bAiNNkE8zwP42EafgKsaMwvYtSqxnkegeF,2xcy3ahaksGzqQL6yLda5bBSXPLWp23mRHbw2YCTsEKh,16.5
5scLjzRnSciUQaDdf2EEVhL7yg3Qa3kapR7rjqPjhJQVN6wTFVReHUbbt9CwJyvL2e6DiYPNTRCEdknZSCSkwVEj,7eku9TFGJqXL2mpn49bGEE2z25B5XzX3ZCveuGUvRBhM,7QpwXwFZvKCQ68fmjpGNqwBTm1T3rS71BxkXy5sV6vo5,17
4hnaPuBQ8gY745GHP9eTW3XiFsWEsyPJ6PSCf8fAKfi3RQrQKeWb5A5K4dJTbxBLYxTM2nkophnQr4qXhnxPJ5yd,7QpwXwFZvKCQ68fmjpGNqwBTm1T3rS71BxkXy5sV6vo5,12rFofgQxoqixmyfyBKhYBNf2S38nF1upsqNFUEEnFXb,16.5
3kSK2P7uyv2vg3FF9UkfvLSkEee4Ygwpg4eQohKjbKehwAXiDi6YXX1MgPDJ9FUYtqQGoidwfj2NrsSYTsd9uVsi,12rFofgQxoqixmyfyBKhYBNf2S38nF1upsqNFUEEnFXb,ckU8XdwBByzujNxpiDLNGibj1iAHHsKTGctA4N1xsYx,14.49
3D1zQzQSwoXmSJN2QWM6RoqVsQpmLStyie6hbmgt8RyaJXMEdkKQuY5fAQmzmufN5qWnrzQwP51HTYyJKUj7RbYT,HF4BtN3xjo7GZKjrr6NRbkGJ3heh7gxh1QJYxj2NPuko,AufP66gMST4N6KjmmHgJQtbG1ySST6U1QJGuBq5Q9FPF,20
4WWykpiAckZrYu3gLhDmWY5FqzvcRZRxawWh1yjKGpDmLExry9rsyv8aKhveumtqY8pia1NiYNaYDPAeN8pzmpLA,G7WZo5eJPwbJWsWDp5YVpt3BJwcBnx3m13tLj82daW37,9hBviAPw5Jh2Tmf5xUtfcnyKoqFYqd7nDLcMJ5Wnbf3b,16.10204428
tKKv6sFBGYutGELRJtBH6fJsRRGNdRdTn3vDHQMmf2b4ppNn7rQYkcHXFfiGC86iaF522NQwS16eKQsRTwSooGr,9hBviAPw5Jh2Tmf5xUtfcnyKoqFYqd7nDLcMJ5Wnbf3b,Ho7EcXiRSFpycmxoPGQ6iFHumS4EBvS6GreV51GuaAQd,14.80204428
5MBqdxRPAdkG9JPKfqASRddRSZgjdYyyUeQ5MAoiNsJC16XTTddccFuuBganPdP98VXr341W4bhFNUDArChpL1yo,4RZdj9xQrMrDeFHNmFPL7KUStLBdpug1g5eC8umAdu5g,HoyC8vJseo5bYGsqXRjVzoD73RSP8QZ5wkjruexBf2Ca,28.00294016
4CzWo3Cg62AipSTtayBwDqHqjeMumk2SpYZ8nAF7do6SkA1JhLWvPyGxX2yw7gVFx3K6Sz4zQMc7Bvn6eDu6mkyM,HoyC8vJseo5bYGsqXRjVzoD73RSP8QZ5wkjruexBf2Ca,AssstxALEXqWHZCKxtURec6FXw4f3VXYxBZZ5MybKNX9,34.69204928
3RMCDSBSZMWUufftXJF6E5HCMpNKM97K4CCmJJqPXcA16FVd4ecQJ75nEZA9ixz8WkQumNTmuEzNA9r3ieE9m4LH,E5cxTnDaCQzU9Xog3be7G9pZxBEy7yYprUxYLt7tMTDX,GeGtPPhXJnQMUyxUJwyXMmKk4iNe3jaqtjQZ1bytEpqL,16.69204428
4cMX93t9gjLZa7G5AtWGwEMTUP1H844paadRXgD3RfZrC46EWZR9Y4HACuvycMbXvXdqcnRtjkXn82isvf6pC4XE,DSXE52TyAf7TWrHQrWiudUDbJ84fjGmhDF49y5JPNt17,7CmeDgz8NhmtGPjSmzfzqgzNJAn8WFbcU9ci2rTLAQV5,16.7
5pD4BtkKix7gHFiP67AXAg1cQMeq5Mubj8o4UbLxR5p9T7dqUbyc46HyCMoJrES8cfqrrzAqkhvJVSBq4Dxkepcm,7CmeDgz8NhmtGPjSmzfzqgzNJAn8WFbcU9ci2rTLAQV5,8TeymQz7HoxvgW7aV4jJNdyGvZLCiKP2DQM6Ug4kDzBB,19.49
2Vphh7Qs5XbnTDe51rJwBRHxsFYd6AExUJKfXQRcyakEFJkivprAAzZKuU18DBgGEh4qXLSWKKDrrCcpnJwGCMmX,HMNEh9sxxgYTXfteH21JNiSQxkCMc9vq3VpSsg6ggGQv,HetyUuDmWva5ZdnY5GKNLYnvt4wBuqcexMrsSPLCFiur,27.9
47tLN9aduJh7H15ixKZrHSkQmdtn2rnRE3Ufza5vc66EDgBm28FqRNP35yqak2CnmzeE9RFqsSrysUBxQRqAMvdw,HetyUuDmWva5ZdnY5GKNLYnvt4wBuqcexMrsSPLCFiur,BqMYoFfiTQdrEDsN9tsSxD42avunLGuf1quarMvytgu4,19.9
4PZekgH9sYk4TJVvVuAx6qVA9472RvcvQt4qpZgP92onm4e9RW8vPNm2E98vBmHcBR18Pngsw5W7rfrAWsvv8DyS,B2pRegwQG47bbAmLZsqZxarFvXtPu8bt2ZGyESNjfeEL,8QQHuJ8CnVWQyhMb4krXedEzsdKDqpX8N86LZCJmLe8k,11.20204428
3dLerDpWAaBK4N98Qan4vLzrgZBRzCQxL9BFgNbJRdFmM92pYeTiZ35qNVpaBFBcCnbLPGU9JsWuZMxcdbEa9Uda,E5BtNw4Rta2GhNUE5JRdYUvLBM2Z9QYLJFeMp9TdrFrD,ArmMfHaP2fNVvAWWsyi1koAWiQXVx8uFUZ9SarwQWTPS,10
5FiXLmDvqFdCnY6REUqa2Xg8H9o7vNm7tQ3UQ7KriEuN7Du1Rj4gv1FDqxLWCKZPu9wyxWgovzfuwQEVHWYhU3Fy,F1QyW2RiabaUTHYYMZs6kVQmjw3QzhRWtAJNUp6ifWAe,8TeymQz7HoxvgW7aV4jJNdyGvZLCiKP2DQM6Ug4kDzBB,23.9
Rof3BwsupaM1CVqdXUqnkdJmUgsH1hamxvn3Ap4VCE9iqUCEuCKoDPwmqjKj1MKcZR6GzQJvxSfZjutA4U3H96A,8TeymQz7HoxvgW7aV4jJNdyGvZLCiKP2DQM6Ug4kDzBB,AQH4MNuSRwLyCft5xaBXC3wNwmMUHFzDoWWYh7Wy5hKa,4
ZCaKjckN1RSSSUo6kikDiHeoL3fVtUTnfpH1tX2TSMo2x38su4w7tCmGBuXP6KUmGV5ZozriQQeAvNheFLmyrpY,HTBjAJSrdqsLHJd24Di8g6RyBSoLCa1bsWz6LwM9SZEK,3eoKXqaYxnX5KFTahqKneUa7JXzBMqu9PiKany3rPnYU,23
4X5ZDcxSA4k22JvyeCvsbZ392ZB4gh5DDSSXYBteQ2v3oMLPM889d1bZAjpB9XK9sQUC4EyQJVfx6ZhZFj4bGp7z,Dn2s74o7NfdiFk87XC1QNgeKusaX8Xxh5JbUPkhn2fpY,fWVptDo1drnS2YtsMZvqCJSUeoirwXKCs83AK7TsXsW,17.8
5nZKetJ8DJ3XNoyt7aTYCk1kSRQ8U9DA6qViDekgMrjbUq1HNeo6k6Q78mjVQtZDt2m11BMmV3ETGV87kTCHXzwt,2d4GzuZGbCd8adhNgRtezJkfREyYfKxpmBi3pEjv5wxs,9kE6DcVuY9pqtYDodzM1Kw2g9CmwUR84t7a6jtyPaS2y,15.00204428
2Fcg2NNwXzPcFmgx6iYN1vKJJj1PEMfjpMGj9Qty1T1M8KbyQ7PS1S5hbbULvDaNd2KnVGdnBTB1Z6DnmhWRmhq6,4zQamSTfg8hWk5h4BdRfkPWNahcEKhMXoN3SYCUidQR,32LYqofrTLmTkuHgRkZN2smNq25dc7mL4SZu3jEZXH64,17.6
5KgneqopV6CpdJNTeq7pQqQUNtTawUpQdKaPDenHspF1JDXBuC4dDR8hTdx4iAaVExd8mpeymonZQYcQgUMF7gux,32LYqofrTLmTkuHgRkZN2smNq25dc7mL4SZu3jEZXH64,85JMuGMguxmBAe1ifyWBqcv9Qgj84oRCs2RscQddjNSo,9.28
3eVkNHA2En3vGRr44t1ZQbzUJayk8iCckULrAWvc82kWptFsyCTt1PyDhy3LB2Ymd9rZYBXkbbB2Q7qrr3ZbBRm3,85JMuGMguxmBAe1ifyWBqcv9Qgj84oRCs2RscQddjNSo,8SdvhRC1S8q6Sk2A4rDG9d3jFhWQ97UVZqdrcbacVaXR,8
4P7G6nyoNooxsqSZxQ5kcnQwHMB6azCizjRGCaEZv8wy8NReZfGpBWH2gC8ZWNvBMEt9CFAVUtFVDUTfwrwZzXXU,DSEa1x3mfYazpcVuZEzGEa3rrFqnxtUv3k71xtHzvE1y,FYt76e8uLmDtzCbVTBRsdPCqkNAPBSczkbFPDmmgMCsn,15
