hash,buyer,seller 
26TZQpTi99LydQv74s7vGbPkW6yR7nN1tYLab5wTYVMV8dNfJsYweeXYeuj5xbLXq7eNaeotZoUfw2TNsZ5MQ9t6,CYsAzsW1aCGog5JJtAcMhwkQJ4WXpa6rtWpvS4kbCNWH,48RLMJq7Ezu7toNaUPQyJjA2No8KmQpv9LdzZDNE4oAZ,0.39
2AG3VV4bHQE1bNc1NB4DDAswFEoct8P7A5NJXw1eYvojDFuJqcf1zGcZubXm7WztyAwKyVxceWWJtkGaAtYaaAJR,23KQTqHFDx638gCzVVzXSsK599f8R4gTHxsnGo4ryo3G,4Tf9qWQpHZBNsV7d18LLEaV3CkBGuKTXRZ6zCBvoSV3C,0.4
66ftgXqPoZ3LrEnZ5om4rDTik7DGosxnp7ALm29sBv6nT4G2nScQtBVbRDHa5ntrA1fRgSQxXtrse2552v6GMdv3,4Tf9qWQpHZBNsV7d18LLEaV3CkBGuKTXRZ6zCBvoSV3C,48RLMJq7Ezu7toNaUPQyJjA2No8KmQpv9LdzZDNE4oAZ,0.38
24SU8pr9h7vvAGiK5XGzkddHsj9nnsMWQuRcxmAdNswgpjq9J5r7arYVs97Hn17jWFKCC3DcdSvJbKkKsvTYz55v,HJsgX8WaKGaLbJ243vN6edt87Qzd5p2Z7ZskeFvjt9oD,HryQPgHFHpmQzRPjGUxJJW1QW33HzmDqtJtasrgeANxK,0.765
5rtGVM5CMJvMsTYRsvEhbLFgXpdha4fnTNccuTH2qwVALg1Vt4qQAdb2dRkQQe8PacGyokvuZTy9y5c1jZ4aVJ2M,HryQPgHFHpmQzRPjGUxJJW1QW33HzmDqtJtasrgeANxK,CWJzcCqa3QRCiFBgUFJCCG6SSUwzzmKXJReun2gyMPNL,1.4
3L1jq1bXp1Jko3xSMj2gsgR2QTBRGk844bQuHxEsDWFCwvoatUVNmMRTVuSjedehUyXZfDo3dERoWarLVWvQS5M,CWJzcCqa3QRCiFBgUFJCCG6SSUwzzmKXJReun2gyMPNL,4wo3kT6MYukZxMM1V8iVrGi5xF79tvyqzWp61fKMS53v,0.75
2ZngJ618Ts9hRXnmjfUV4x4gTt2vC7dKmiDgRhszbXkyycf4AYS6y7rdwi8Gfx8DNAv3FYLsTsttAnNjeDCtcR3i,4wo3kT6MYukZxMM1V8iVrGi5xF79tvyqzWp61fKMS53v,5XaHMA3KC98cigmTvSS6uLw1S1JriVzhdjbqMnvAwdXH,0.569
2eMja9nCYLTmp1MAYJkgGGYMNGoxaKa8zv3CnC9t5wTBP5ms1fRP88FTsthZg1FA45Jf38zzra3xMdBpyGq19UAx,5XaHMA3KC98cigmTvSS6uLw1S1JriVzhdjbqMnvAwdXH,CVFGZSfti6AdtJ8dyisuUS4GWtvdozmzHe7cuenA4jqN,0.41
2AASmDKJhRzeQE2XkkNNf7J793o2hgfiBC79NBqJv6BZSwX7Azv685LbvSCC36ppeu8ARfworhFiZejyPK5YhcgQ,CVFGZSfti6AdtJ8dyisuUS4GWtvdozmzHe7cuenA4jqN,5Pcu77eRcG3wURVmewfxffDz4Jdma21aP44MedxBXDjA,0.397
3owqgaZWN488tQPsVo8onAcFkh5MLGrCeYHZdBZ2QoNa8MbnUjcJzfKKZ67Dks8ceQVn9DYaS1iBLnMkagaUNAyw,4ZCiGakZJy5aJsLpMBNBNwyrmNCCSCzukzhaPzzd4d7v,4jVzGLdDPipA9QUTQya9BuGFYWUrurESrTZRX4DHqWbP,0.55
